id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image,Extra Product Media/Name
5169,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-51.jpg,Gallery Image 1
5170,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDNISS003-01-1.jpg,Gallery Image 2
5171,Rear Boot Lip Spoiler Gloss Black – BMW 3 Series E92 Coupe 05-13,GOODS,Body Styling,,,44.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's appearance & can provide an increase in aerodynamic efficiency. Adds an aggressive look to your 3 Series, whilst improving aerodynamics & downforce Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP086-01fitted.jpg,Main Image
5172,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP086-02.jpg,Gallery Image 1
5173,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP086-08.jpg,Gallery Image 2
5174,X3M Style Rear Diffuser Gloss Black & Tail Pipes – BMW X3 25i G01 Pre-LCI 17-21,GOODS,Body Styling,,,199.99,0,0.01,"Gravity Rear Diffusers are the perfect aesthetic upgrade to the rear end of your 5 Series, offering easy fitment and an effective way to improve your BMW's styling. All our diffusers are made from the best quality materials for added strength and durability.   Supplied with X3M style exhaust tips Adds an aggressive and sporty look to your car Supplied in a gloss black finish ready for fitting Supplied with all necessary hardware for easy installation Crafted from durable ABS to withstand the rigours of the road",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/50-50-copy.jpg,Main Image
5175,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/50-50-16.jpg,Gallery Image 1
5176,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GURD005-01.jpg,Gallery Image 2
5177,14″ Universal Curved Blade Fans Kit,GOODS,Cooling,,,44.99,0,0.01,"Air Flow Rate: 1130 CBM/Hr- Giving great cooling capability Speed: 2100 RPM- Compact but fast 12VDC, 7 Amps, 80w, 2150 CFM- Powerful motor The lightweight ABS plastic slim fans measure only 2.5"" at the deepest point; perfect for cramped areas",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088F-10-wpp1652803776322.jpg,Main Image
5178,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088F-04-1.jpg,Gallery Image 1
5179,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00088F-05-1.jpg,Gallery Image 2
5180,Gloss Black LED Front Grille – BMW X3 G01 Pre-LCI 18-21,GOODS,Body Styling,,,264.99,0,0.01,"Gravity Performance LED grilles have integrated LED lights, providing both improved visibility and style. Our LED grilles feature plug and play installation and guaranteed perfect fitment. Sleek, double slat design gives your BMW an understated look Distinctive styling to help your car stand out from the crowd Easy to fit, direct replacement for the original grille Supplied in a Gloss Black finish ready for fitting Fitted with bright LEDs to improve visibility",https://www.gravityperformance.co.uk/wp-content/uploads/2025/03/HUGR007-5050-Fitted-1.jpg,Main Image
5181,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/03/HUGR007.jpg,Gallery Image 1
5182,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/03/HUGR007-02.jpg,Gallery Image 2
5183,SIlicone Intercooler Pipes – Land Rover Discovery 3 / 4 2.7 TDV6 04-16,GOODS,Cooling,,,99.99,0,0.01,"High quality silicone rubber construction Designed to withstand temperature ranges from -50°C to 220°C 5mm wall thickness reinforced with 3 polyester / nomex mesh layers to withstand higher, pressures than original rubber hose Direct replacement for the standard hoses that can crack and leak with age Perfect upgrade for the TDV6 engine Our SIlicone Intercooler Pipes compatible with Land Rover Discovery 3 / 4 2.7 TDV6 04-16 are the perfect replacement for the old pipes which are prone to crack. With their 5mm thick walls and Nomex mesh layers, our SIlicone Intercooler Pipes are built to last.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03524-01-wpp1652802770984.jpg,Main Image
5184,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03524-03.jpg,Gallery Image 1
5185,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03524-07.jpg,Gallery Image 2
5186,Front Drilled Grooved 320mm Brake Discs – Audi A4 Avant 1.8T 2.0 2.5 TDI 04-08,GOODS,Brake Discs,,,84.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI019-01.jpg,Main Image
5187,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-7.jpg,Gallery Image 1
5188,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI019-02.jpg,Gallery Image 2
5189,Aluminium Front Mount Intercooler – BMW X5 E70 3.0d / X6 E71 30dX 40iX 06-14,GOODS,Cooling,,,294.99,0,0.01,"Gravity Performance front mount intercoolers are a perfect addition to your vehicle, offering greater cooling efficiency with their high flow end tanks and bar-and-plate cores. Manufactured from lightweight and durable aluminium, our intercoolers offer maximum performance without adding unnecessary weight to your build. Manufactured from high strength, lightweight aluminium Durable bar-and-plate core for superior durability and performance Engineered to maximise cooling capacity whilst minimising pressure drops Performance intercooler core designed to be a direct replacement for the OEM core Capable of withstanding up to 3 Bar of boost, making it the perfect upgrade for modified BMWs",https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC089-01.jpg,Main Image
5190,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC089-02.jpg,Gallery Image 1
5191,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC089-03.jpg,Gallery Image 2
5192,Front Splitter Lip Gloss Black – BMW 1 Series F40 None M-Sport 19-24,GOODS,Body Styling,,,54.99,0,0.01,"Gravity Performance front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics. Improves both aesthetics and aerodynamics Direct and secure fitment onto the OEM bumper Finished in gloss black to complement your BMW’s paintwork Manufactured from high quality, automotive grade ABS plastic Supplied with all necessary fittings for a straightforward installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BAFL011-01.5.jpg,Main Image
5193,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BAFL011-01.jpg,Gallery Image 1
5194,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BAFL011-02.jpg,Gallery Image 2
5195,Front Splitter Lip Gloss Black – Mercedes Benz E-Class W213 16-20,GOODS,Body Styling,,,79.99,0,0.01,"Gravity Performance front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics. Supplied with all necessary fittings for a straightforward installation process Finished in gloss black to complement your Mercedes' paintwork Manufactured from high quality, automotive grade ABS plastic Direct and secure fitment onto the OEM bumper Improves both aesthetics and aerodynamics",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL031-01fitted.jpg,Main Image
5196,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL031-03.jpg,Gallery Image 1
5197,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOFL031-02.jpg,Gallery Image 2
5198,RS6 Style Front Honeycomb Grille Gloss Black – Audi A6 C7 11-15,GOODS,Body Styling,,,84.99,0,0.01,"With a simple installation process & guaranteed perfect fitment, Gravity Performance grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Distinctive styling to help your car stand out from the crowd Made from lightweight and durable OEM-grade ABS Suitable for PDC sensors and features a removable reg holder Easy to fit, direct replacement for the original grille Supplied in a gloss black finish ready for fitting",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/50-50-13.jpg,Main Image
5199,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR017-07.jpg,Gallery Image 1
5200,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR017-06.jpg,Gallery Image 2
5201,M5 Style Rear Spoiler – BMW 5 Series F10 10-16,GOODS,Body Styling,,,34.99,0,0.01,"Add style and aerodynamic performance with an our rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's appearance & can provide an increase in aerodynamic efficiency. Adds an aggressive look to your 5 Series, whilst improving aerodynamics & downforce Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP108-01fitted.jpg,Main Image
5202,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP108-01fitted-no-watermarking.jpg,Gallery Image 1
5203,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSP008-02.jpg,Gallery Image 2
5204,Vented CS Style Aluminium Bonnet – BMW M3 F80 14-19,GOODS,Body Styling,,,794.99,0,0.01,Gravity Performance Bonnets are an effective upgrade for enhancing styling and reducing weight. Our Gravity Performance replacement bonnets are designed to be a direct upgrade for OEM parts for easy fitment. Bonnet vents allow for improved engine cooling and aerodynamics Featuring vents for a perfect balance between form and function Make your M3 stand out with a CS Style Vented Bonnet Made from high quality aluminium reducing weight Supplied in a primer finish ready to be painted,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHBN005-01fitted-1.jpg,Main Image
5205,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHBN005-10.jpg,Gallery Image 1
5206,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHBN005-01.jpg,Gallery Image 2
5207,Front Drilled Grooved 340mm Brake Discs – Skoda Octavia 5E 2.0 TDI TSI Vrs 12+,GOODS,Brake Discs,,,109.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK015-01.jpg,Main Image
5208,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK015-GRAV-website.jpg,Gallery Image 1
5209,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK015-02.jpg,Gallery Image 2
5210,VW Golf MK8 2020+  Gloss Black Oettinger Style Rear Spoiler,GOODS,Body Styling,,,59.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your Golf, whilst improving aerodynamics & downforce Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP015-1-FITTED-1.jpg,Main Image
5211,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP015-3.jpg,Gallery Image 1
5212,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP015-4.jpg,Gallery Image 2
5213,Aero Style Front Fog Light Surround Gloss Black – Tesla Model 3 17-22,GOODS,Body Styling,,,29.99,0,0.01,"Our exterior trims are a great way of updating your vehicles looks. Easy to fit and featuring modern designs, our light trims are the perfect cost-effective upgrade for your car. Designed to be a perfect fit around the OEM fog lights Effective upgrade to improve your Tesla's front end Aggressive styling upgrade for your Tesla Manufactured from OEM grade ABS Supplied in a Gloss Black finish",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOLC001-09.0-1.jpg,Main Image
5214,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOLC001-02-2.jpg,Gallery Image 1
5215,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOLC001-1.jpg,Gallery Image 2
5216,Gloss Black Badged Front Bumper Grille Red Trim – VW Transporter T5.1 09-15,GOODS,Body Styling,,,74.99,0,0.01,"Gravity grilles are designed to replace the OEM grille making fitment simple and straight forward. Gravity grilles are a great addition to the exterior appearance of your vehicle. Supplied in stylish gloss black, ready to install Incorporates original VW badge Designed to be a direct replacement for the OEM grille A great aesthetic upgrade for your Transporter Durable and UV stable to resist fading Manufactured from OEM grade ABS for strength and durability",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/50-50.jpg,Main Image
5217,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/DLGR072-01.jpg,Gallery Image 1
5218,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/DLGR072-02.jpg,Gallery Image 2
5219,Front Drilled Grooved 286mm Brake Discs – BMW E46 Saloon Coupe Touring,GOODS,Brake Discs,,,64.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW010-01-5.jpg,Main Image
5220,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW010-03-1.jpg,Gallery Image 1
5221,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDBMW010-02.jpg,Gallery Image 2
5222,SIde Mount Intercooler Cores – Audi TT 8N MK1 1.8T 225 BHP 98-06,GOODS,Cooling,,,144.99,0,0.01,Manufactured from high quality T6061 lightweight aluminium to help reduce weight without compromising strength High flow bar and plate design intercooler cores for maximum strength Fully TIG welded for strength and durability Designed to directly replace the original units for ease of installation and maintenance Provides increased horsepower capacity for the 1.8T Engine,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03567-01.5-wpp1652861862421.jpg,Main Image
5223,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03567-02.jpg,Gallery Image 1
5224,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03567-03.jpg,Gallery Image 2
5225,Rear Grooved Drilled 300mm Brake Discs – VW Passat B8 1.4 1.6 2.0 TDI TSI 14+,GOODS,Brake Discs,,,84.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK008-01-1.jpg,Main Image
5226,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-73.jpg,Gallery Image 1
5227,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK008-02.jpg,Gallery Image 2
5228,Top Mount Intercooler Kit – BMW Mini Cooper S R53 1.6 00-06,GOODS,Cooling,,,99.99,0,0.01,Durable bar-and-plate core for superior durability and performance Manufactured from highest quality and strength aluminium to help reduce weight without compromising strength Professionally handmade end tanks. 1050cfm @ 0.5 psi drop Designed to be a direct replacement for ease of install and maintenance,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPIC031-SV-5-1-wpp1652802887598.jpg,Main Image
